id,title,text
10006151,Zighy Bay,Oman
10006152,Masirah Island,Oman
10006153,Jazan,Saudi Arabia
10006154,Farasan islands,Saudi Arabia
10006155,Al Wajh,Saudi Arabia
10006156,Ile de Groix,France
10006157,Roscoff,France
10006158,Colonsay,United Kingdom
10006159,Lindenow Fjord,Greenland
10006160,Tassermiut Fjord,Greenland
10006161,Portobelo,Panama
10006162,Port Navalo,France
10006163,Christianso Island,Denmark
10006164,Kuressaare,Estonia
10006165,Gotska Island,Sweden
10006166,Gnaggen,Sweden
10006167,Valsorarna,Finland
10006168,Oulu,Finland
10006169,Kalajoki,Finland
10006170,Oro Island,Finland
10006171,Ulko Island,Finland
10006172,Neah Bay,United States of America
100005120,ANJOUAN,Comoros
100004370,Annaba,Algeria
10006173,Khawr Rawri,Oman
10006174,Praslin & La Digue,Seychelles
10006175,Samarai,Papua New Guinea
100004330,"Tahuata, Marquesas Islands",French Polynesia
10006177,Egersund,Norway
10005727,D'ARROS ISLAND,Seychelles
10006179,Total Lunar Eclipse,Canada
100005301,Skjolden,Norway
10006181,Astove - Seychelles,Seychelles
10006182,Fusina (Venice),Italy
10006183,Andros Island (Bahamas),Bahamas
10006184,"Yarmouth, Nova Scotia",Canada
10006185,"Carloway, Isle Of Lewis",United Kingdom
10006186,"Scalloway, Shetland Islands",United Kingdom
10006187,"Cousin Island, Seychelles",Seychelles
10006188,Jar Island,Australia
10006189,Qalerallit Fjord,Greenland
10006190,"Port Royal, Kingston",Jamaica
10006191,Shute Harbor (Whitsunday Islan,Australia
10006192,Greencastle (Londonderry),Ireland
100004480,"Kahului, Maui, Hawaii",United States of America
10006194,Langebaan,South Africa
10006195,Port Nolloth,South Africa
10006196,Hermanus,South Africa
10006197,Bird Island,South Africa
10006198,Moheli,Comoros
10006199,Pulau Satonda,Indonesia
10006200,North Muiron Island,Australia
10006201,Rauhi Island,Solomon Islands
10006202,"Hatiheu, Nuku Hiva",French Polynesia
10006203,Reao,French Polynesia
10006204,Sao Luis,Brazil
10006205,Barra Grande,Brazil
10006206,Boa Vista,Cape Verde
10006207,Batz Island,France
10006208,Stranraer,United Kingdom
10006209,Helensburgh,United Kingdom
10006210,"Locheynort, Uist Island",United Kingdom
10006211,Aquiqui,Brazil
10006212,"Newhaven (Edinburgh),Scotland",United Kingdom
10006213,Sao Nicolau,Cape Verde
10006214,Wary Bay,Australia
100005225,Fanjove Island,Tanzania
10006215,"Marble Island, Nunavut",Canada
10006216,"Coral Harbour, Nunavut",Canada
10006217,"Digges Island, Nunavut",Canada
10006218,"Cape Hay, Bylot Island",Canada
10006219,Auyuituq National Park,Canada
10006220,"Pangnirtung, Nunavut",Canada
10006221,"Coats Island, Nunavut",Canada
10006222,Cape Constitution,Greenland
10006223,Kraulshavn,Greenland
10006224,Tasiilaq,Greenland
10006225,Sermilligaaq Fjord,Greenland
10006226,Watkins Fjord,Greenland
10006227,"Ottawa,Canada",Canada
10006230,Girvan,United Kingdom
10006232,Santiago,Chile
10006233,Balneario Camboriu,Brazil
10006234,"Cape Peron, Shark Bay",Australia
10006235,Dibba Al-Baya,Oman
10006236,Mousa Island,Djibouti
10006237,Thorklakshofn,Iceland
10006238,"Edinburgh Island, Nunavut",Canada
10006239,"Ulukhaktok, Northern Territori",Canada
10006240,Butrint,Albania
100005352,"Paamiut,Greenland",Greenland
100004594,Saaremaa,Estonia
10006241,Dry Dock Trieste,Italy
10006242,Khor Fakkan,United Arab Emirates
10006243,"Unst,Shetland Islands",United Kingdom
10006245,"Guarapi Rip, Hole In The Wall",Australia
10006246,Nares Point,Australia
10006247,Georgous George,Australia
10006248,Iron Islands,Australia
10006244,Mirbat,Oman
10005871,Mbili Island,Solomon Islands
10006251,Saudarkrogur,Iceland
10006252,Skagastrond,Iceland
10006259,"Eastport, Me",United States of America
10006253,Bahia Inutil,Chile
10006254,Bahia Retreat,Chile
10006255,Bahia Hartwell,Chile
10006256,Bernal Glacier,Chile
10006257,Quinupeu Fjord,Chile
10006258,Isla Mocha,Chile
10006263,"Sanda Island, Scotland",United Kingdom
10006265,"Tarbert, North Harris",United Kingdom
10006266,"Copinsay, Orkney Islands",United Kingdom
10006267,"Montrose, Scotland",United Kingdom
10006268,"Castelbay, Barra Island",United Kingdom
10006261,Cape Clear Island,Ireland
10006262,Schull,Ireland
10006260,Kapisillit,Greenland
10006269,Porto Carras,Greece
10006270,Cruising Mount Athos,Greece
10006271,Vlore,Albania
10006272,"Pantelleria, Sicily",Italy
100005280,Ios,Greece
100005274,Crotone,Italy
10006276,Robe,Australia
10006277,"North Port, Mardsen Point",New Zealand
10006292,Fecham Bay,Canada
10006280,Rotuma,Fiji
10006282,Nukufetau,Tuvalu
10006279,Pulau Semau,Indonesia
10006281,Pulau Hoga,Indonesia
10006283,Tagat Sagel Reef,Indonesia
10006286,Sebakor Bay,Indonesia
10006287,"Fam Island , Raja Ampat",Indonesia
10006289,"Pulau Penumu, Raja Ampat",Indonesia
10006291,"Loch Moidart, Scotland",United Kingdom
10006290,Arnarfjörður,Iceland
10006288,Dingle,Ireland
10006285,"Inisheer, Aran Islands",Ireland
10006274,Bolivar Canal Cruising,Ecuador
10006273,"Bahia Bowditch, Santa Cruz",Ecuador
100005094,"Cape York, Australia",Australia
10006275,"San Cristobal, Isla Lobos",Ecuador
10005885,Kochi,Japan
10006293,Llimanaq,Greenland
10006294,"Leopold Island, Nunavut",Canada
10006296,High Bluff Island (Canada),Canada
10006299,Eemshaven (Netherlands),Netherlands
10006297,"Pugh Island, Nunavut",Canada
10006298,"Serfat, Greenland",Greenland
10006300,"Cape Colby, Nunavut",Canada
10006301,"Cape Murchisan, Nunavut",Canada
10006302,Indonesia,
10006303,La Seyne Sur Mer (Toulon),France
10006305,"Cape Mercy, Nunavut",Canada
10006306,"Ice Edge, Nunavut",Canada
10006307,"Qiajivik Fjord, Nunavut",Canada
10006308,"Coutts Inlet Fjord, Nunavut",Canada
10006309,"Cuming Inlet, Nunavut",Canada
10006310,"Boas Fjord,Nunavut",Canada
10006314,Coningham Bay (Canada),Canada
10006312,Kong Oscar Fjord (Greenland),Greenland
10006313,Kejser Franz Joseph Fjord,Greenland
10006311,Kvanefjord (Greenland),Greenland
10006315,"Shingu, Wakayama",Japan
10006316,Komatsushima,Japan
10006317,Toba,Japan
10006318,Sombrero Chino (Glpg Island),Ecuador
10006319,"Inverie, Scotland",United Kingdom
10006320,Oyndarfjordur,Faeroe Islands
10006321,Holmavik,Iceland
10006322,"Grimsey Island, Drangsnes",Iceland
10006323,Veidleysufjordur,Iceland
10006324,Djupavik,Iceland
10006325,Hofsos,Iceland
10006326,Malmey Island,Iceland
10006327,Drangey Island,Iceland
10006328,Tumavik,Iceland
10006329,Punta Leona,Costa Rica
10006330,"Inisheer, Aaran Islands",Ireland
10006331,Tory Island,Ireland
100005166,Cruise Bellot Strait,Canada
100005349,Bekkjarvik,Norway
10006333,"Royal Naval Dockyard, Bermuda",Bermuda
10006334,Furo Cajuba,Brazil
10006335,Rio Negro,Brazil
10006336,Creswell Bay,Canada
10006338,Sumburgh(Great Britain),United Kingdom
10006339,Sinda Island,Tanzania
10006340,"Mkoani, Pemba Island",Tanzania
10006341,Misali Island,Tanzania
10006343,Kangitisoq,Greenland
10006344,Praia Grande,Brazil
10006346,Curariaca,Brazil
10006347,Urubu,Brazil
10006348,"Lavrion, Athens",Greece
10006349,"Lamlash, Aran Island, Scotland",United Kingdom
10005464,Subic Bay,Philippines
10006352,Sopers Hole,British Virgin Islands
10006350,Graedefjord,Greenland
10006351,Aqilitsiivik,Greenland
10006353,"Erik Cove, Nunavut",Canada
10006354,"Maiden Island, Nunavut",Canada
10006355,"Wales Island, Nunavut",Canada
10006356,"Butterfly Bay, Nunavut",Canada
10006358,Berwick Upon-Tweed,United Kingdom
10006359,Koholite Island,Solomon Islands
10006360,Kosa Island,Solomon Islands
10006362,Sudavik,Iceland
10006361,Kronprinsen Ejland,Greenland
10006363,Stranda,Norway
10006364,Qeqertaralaat,Greenland
10006365,Kuannit Point,Greenland
10006366,"Maxwell Bay, Nunavut",Canada
10006367,"Bethune Inlet, Nunavut",Canada
2251,Toronto,Canada
10006368,"Gudhjem, Bornholm",Denmark
10006369,"Icy Arm, Nunavut",Canada
10006370,"Feachem, Nunavut",Canada
10006371,Liepaja,Latvia
10006372,Dry Dock Victoria,Canada
100005261,Ponza,Italy
10006377,Hebron Fjord,Canada
10006378,"Nachvak Fjord, Torngat Nationa",Canada
10006379,"Qikiqtarjuaq, Nunavut",Canada
10006380,"Saglek Bay, Torngat National P",Canada
10006381,El Brujo Glacier,Chile
10006382,Puerto Cisnes,Chile
10006383,Pointe Denis,Gabon
10006384,Amerloq Fjord,Greenland
10006385,"Aritilleq, Disko Island",Greenland
10006373,Bakkagerdi,Iceland
10006387,Air Terjun Kiti,Indonesia
10006388,Aisandami Village,Indonesia
10006389,"Maransabadi Island, Auri Islan",Indonesia
10006390,Pulau Balbulol,Indonesia
10006393,Pulau Karawapop,Indonesia
10006392,Pulau Num,Indonesia
10006394,Pulau Rouw,Indonesia
10006395,Sanwinggrai,Indonesia
10006396,Tanjung Mannguar,Indonesia
10006374,"Handa Island, Scotland",United Kingdom
10006375,"Port Ellen, Islay Island",United Kingdom
10006376,"Tanera Beg, Summer Isles",United Kingdom
10006386,"Weymouth, England",United Kingdom
10006397,Sorvagur,Faeroe Islands
10006357,"Shaftesbury Inlet, Nunavut",Canada
10005750,"Grand Manan, New Brunswick",Canada
10006398,South Queensferry(Edinburgh),United Kingdom
10006399,Pauillac,France
10006400,"Klawock, Alaska",United States of America
10006342,Inacessible Island,St Helena
100005039,Agropoli,Italy
10006402,"Rodney Bay, Saint Lucia","St Lucia, West Indies"
10006403,Cam Ranh,Vietnam
2170,"Tahaa, Society Islands",French Polynesia
10006404,Wessel Islands,Australia
10006405,Bremer Island,Australia
10006406,Tablolong Beach,Indonesia
10006408,"Frasenburgh, Scotland",United Kingdom
10006409,"Sweden, Ystad",Sweden
10006410,Mjofjördur,Iceland
10006411,Digges Sound,Canada
